State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
Entire Network (RSV-NET),2022-2023,12,03/25/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.2
Entire Network (RSV-NET),2022-2023,13,04/01/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.2
Entire Network (RSV-NET),2022-2023,14,04/08/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.2
Entire Network (RSV-NET),2022-2023,15,04/15/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.2
Entire Network (RSV-NET),2022-2023,16,04/22/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.2
Entire Network (RSV-NET),2022-2023,17,04/29/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.2
Entire Network (RSV-NET),2022-2023,18,05/06/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.2
Entire Network (RSV-NET),2022-2023,19,05/13/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.2
Entire Network (RSV-NET),2022-2023,20,05/20/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.2
Entire Network (RSV-NET),2022-2023,21,05/27/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.3
Entire Network (RSV-NET),2022-2023,22,06/03/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.3
Entire Network (RSV-NET),2022-2023,23,06/10/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.3
Entire Network (RSV-NET),2022-2023,24,06/17/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.3
Entire Network (RSV-NET),2022-2023,25,06/24/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,26,07/01/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,27,07/08/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,28,07/15/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,29,07/22/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,30,07/29/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,31,08/05/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,32,08/12/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,33,08/19/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,34,08/26/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,35,09/02/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.4
Entire Network (RSV-NET),2022-2023,36,09/09/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.5
Entire Network (RSV-NET),2022-2023,37,09/16/2023 12:00:00 AM,----18-29 years,Overall,Overall,0.1,4.6
Entire Network (RSV-NET),2022-2023,38,09/23/2023 12:00:00 AM,----18-29 years,Overall,Overall,0,4.6
Entire Network (RSV-NET),2022-2023,39,09/30/2023 12:00:00 AM,----18-29 years,Overall,Overall,0.1,4.7
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----2-4 years,Overall,Overall,11.5,11.5
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----2-4 years,Overall,Overall,16.8,28.3
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----2-4 years,Overall,Overall,18.8,47.1
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----2-4 years,Overall,Overall,20,67.1
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----2-4 years,Overall,Overall,27.5,94.6
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----2-4 years,Overall,Overall,29.9,124.5
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----2-4 years,Overall,Overall,27.4,151.9
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----2-4 years,Overall,Overall,19.1,171
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----2-4 years,Overall,Overall,20.4,191.4
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----2-4 years,Overall,Overall,11.4,202.8
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----2-4 years,Overall,Overall,8.6,211.4
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----2-4 years,Overall,Overall,4.6,216
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----2-4 years,Overall,Overall,4.5,220.5
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----2-4 years,Overall,Overall,3.8,224.3
Entire Network (RSV-NET),2022-2023,2,01/14/2023 12:00:00 AM,----2-4 years,Overall,Overall,2.6,226.9
Entire Network (RSV-NET),2022-2023,3,01/21/2023 12:00:00 AM,----2-4 years,Overall,Overall,2.4,229.3
Entire Network (RSV-NET),2022-2023,4,01/28/2023 12:00:00 AM,----2-4 years,Overall,Overall,2.2,231.5
Entire Network (RSV-NET),2022-2023,5,02/04/2023 12:00:00 AM,----2-4 years,Overall,Overall,1,232.5
Entire Network (RSV-NET),2022-2023,6,02/11/2023 12:00:00 AM,----2-4 years,Overall,Overall,1.4,233.9
Entire Network (RSV-NET),2022-2023,7,02/18/2023 12:00:00 AM,----2-4 years,Overall,Overall,1.1,235
Entire Network (RSV-NET),2022-2023,8,02/25/2023 12:00:00 AM,----2-4 years,Overall,Overall,1.4,236.4
Entire Network (RSV-NET),2022-2023,9,03/04/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.5,237
Entire Network (RSV-NET),2022-2023,10,03/11/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.8,237.7
Entire Network (RSV-NET),2022-2023,11,03/18/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.5,238.3
Entire Network (RSV-NET),2022-2023,12,03/25/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.5,238.8
Entire Network (RSV-NET),2022-2023,13,04/01/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.7,239.5
Entire Network (RSV-NET),2022-2023,14,04/08/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.3,239.8
Entire Network (RSV-NET),2022-2023,15,04/15/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.4,240.3
Entire Network (RSV-NET),2022-2023,16,04/22/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.4,240.7
Entire Network (RSV-NET),2022-2023,17,04/29/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.1,240.8
Entire Network (RSV-NET),2022-2023,18,05/06/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.5,241.3
Entire Network (RSV-NET),2022-2023,19,05/13/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.1,241.5
Entire Network (RSV-NET),2022-2023,20,05/20/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.1,241.6
Entire Network (RSV-NET),2022-2023,21,05/27/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.1,241.7
Entire Network (RSV-NET),2022-2023,22,06/03/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.3,242
Entire Network (RSV-NET),2022-2023,23,06/10/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.1,242.1
Entire Network (RSV-NET),2022-2023,24,06/17/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.1,242.2
Entire Network (RSV-NET),2022-2023,25,06/24/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.1,242.3
Entire Network (RSV-NET),2022-2023,26,07/01/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.1,242.4
Entire Network (RSV-NET),2022-2023,27,07/08/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.2,242.7
Entire Network (RSV-NET),2022-2023,28,07/15/2023 12:00:00 AM,----2-4 years,Overall,Overall,0,242.7
Entire Network (RSV-NET),2022-2023,29,07/22/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.3,243
Entire Network (RSV-NET),2022-2023,30,07/29/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.4,243.4
Entire Network (RSV-NET),2022-2023,31,08/05/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.1,243.5
Entire Network (RSV-NET),2022-2023,32,08/12/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.4,244
Entire Network (RSV-NET),2022-2023,33,08/19/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.5,244.5
Entire Network (RSV-NET),2022-2023,34,08/26/2023 12:00:00 AM,----2-4 years,Overall,Overall,0.8,245.3
Entire Network (RSV-NET),2022-2023,35,09/02/2023 12:00:00 AM,----2-4 years,Overall,Overall,1.2,246.5
Entire Network (RSV-NET),2022-2023,36,09/09/2023 12:00:00 AM,----2-4 years,Overall,Overall,1.7,248.2
Entire Network (RSV-NET),2022-2023,37,09/16/2023 12:00:00 AM,----2-4 years,Overall,Overall,1.9,250.1
Entire Network (RSV-NET),2022-2023,38,09/23/2023 12:00:00 AM,----2-4 years,Overall,Overall,2.2,252.3
Entire Network (RSV-NET),2022-2023,39,09/30/2023 12:00:00 AM,----2-4 years,Overall,Overall,3.8,256.1
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.2,0.2
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.2,0.4
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.5,0.9
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.3,1.2
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.3,1.5
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.6,2.1
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.4,2.6
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.7,3.2
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.5,3.7
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.5,4.3
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.3,4.6
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.2,4.8
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.3,5.1
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.2,5.3
Entire Network (RSV-NET),2022-2023,2,01/14/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.2,5.5
Entire Network (RSV-NET),2022-2023,3,01/21/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,5.6
Entire Network (RSV-NET),2022-2023,4,01/28/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,5.7
Entire Network (RSV-NET),2022-2023,5,02/04/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,5.8
Entire Network (RSV-NET),2022-2023,6,02/11/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,5.9
Entire Network (RSV-NET),2022-2023,7,02/18/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,5.9
Entire Network (RSV-NET),2022-2023,8,02/25/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,5.9
Entire Network (RSV-NET),2022-2023,9,03/04/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,5.9
Entire Network (RSV-NET),2022-2023,10,03/11/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,6
Entire Network (RSV-NET),2022-2023,11,03/18/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6
Entire Network (RSV-NET),2022-2023,12,03/25/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.1
Entire Network (RSV-NET),2022-2023,13,04/01/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.1
Entire Network (RSV-NET),2022-2023,14,04/08/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.1
Entire Network (RSV-NET),2022-2023,15,04/15/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.1
Entire Network (RSV-NET),2022-2023,16,04/22/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,6.2
Entire Network (RSV-NET),2022-2023,17,04/29/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.2
Entire Network (RSV-NET),2022-2023,18,05/06/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.2
Entire Network (RSV-NET),2022-2023,19,05/13/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.2
Entire Network (RSV-NET),2022-2023,20,05/20/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.2
Entire Network (RSV-NET),2022-2023,21,05/27/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.2
Entire Network (RSV-NET),2022-2023,22,06/03/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.2
Entire Network (RSV-NET),2022-2023,23,06/10/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.2
Entire Network (RSV-NET),2022-2023,24,06/17/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.3
Entire Network (RSV-NET),2022-2023,25,06/24/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,6.3
Entire Network (RSV-NET),2022-2023,26,07/01/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,27,07/08/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,28,07/15/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,29,07/22/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,30,07/29/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,31,08/05/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,32,08/12/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,33,08/19/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,34,08/26/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,35,09/02/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,36,09/09/2023 12:00:00 AM,----30-39 years,Overall,Overall,0,6.4
Entire Network (RSV-NET),2022-2023,37,09/16/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,6.5
Entire Network (RSV-NET),2022-2023,38,09/23/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,6.5
Entire Network (RSV-NET),2022-2023,39,09/30/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,6.6
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.2,0.3
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.1,0.4
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.3,0.7
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.5,1.2
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.6,1.7
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.6,2.3
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.5,2.8
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.4,3.2
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.7,4
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.4,4.4
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.3,4.7
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.5,5.2
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.6,5.7
Entire Network (RSV-NET),2022-2023,2,01/14/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,5.9
Entire Network (RSV-NET),2022-2023,3,01/21/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.2,6.1
Entire Network (RSV-NET),2022-2023,4,01/28/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.3,6.4
Entire Network (RSV-NET),2022-2023,5,02/04/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,6.5
Entire Network (RSV-NET),2022-2023,6,02/11/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.2,6.8
Entire Network (RSV-NET),2022-2023,7,02/18/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,6.8
Entire Network (RSV-NET),2022-2023,8,02/25/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,6.8
Entire Network (RSV-NET),2022-2023,9,03/04/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,7
Entire Network (RSV-NET),2022-2023,10,03/11/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7
Entire Network (RSV-NET),2022-2023,11,03/18/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,7.1
Entire Network (RSV-NET),2022-2023,12,03/25/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,7.1
Entire Network (RSV-NET),2022-2023,13,04/01/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.1
Entire Network (RSV-NET),2022-2023,14,04/08/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,15,04/15/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,16,04/22/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,17,04/29/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,18,05/06/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,19,05/13/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,20,05/20/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,21,05/27/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,22,06/03/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,23,06/10/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,24,06/17/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,25,06/24/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,26,07/01/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,27,07/08/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,28,07/15/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.2
Entire Network (RSV-NET),2022-2023,29,07/22/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,7.3
Entire Network (RSV-NET),2022-2023,30,07/29/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.3
Entire Network (RSV-NET),2022-2023,31,08/05/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.3
Entire Network (RSV-NET),2022-2023,32,08/12/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.3
Entire Network (RSV-NET),2022-2023,33,08/19/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.3
Entire Network (RSV-NET),2022-2023,34,08/26/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,7.4
Entire Network (RSV-NET),2022-2023,35,09/02/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.4
Entire Network (RSV-NET),2022-2023,36,09/09/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,7.5
Entire Network (RSV-NET),2022-2023,37,09/16/2023 12:00:00 AM,----40-49 years,Overall,Overall,0,7.5
Entire Network (RSV-NET),2022-2023,38,09/23/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,7.6
Entire Network (RSV-NET),2022-2023,39,09/30/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.1,7.7
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----5-11 years,Overall,Overall,2,2
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.9,3.9
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.9,5.8
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----5-11 years,Overall,Overall,2.7,8.5
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----5-11 years,Overall,Overall,4.3,12.8
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----5-11 years,Overall,Overall,4,16.8
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----5-11 years,Overall,Overall,2.9,19.7
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.8,21.5
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.9,23.5
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----5-11 years,Overall,Overall,2,25.5
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.1,26.7
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----5-11 years,Overall,Overall,0.9,27.6
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----5-11 years,Overall,Overall,0.8,28.3
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.4,28.7
Entire Network (RSV-NET),2022-2023,2,01/14/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.2,28.9
Entire Network (RSV-NET),2022-2023,3,01/21/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.1,29.1
Entire Network (RSV-NET),2022-2023,4,01/28/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.2,29.3
Entire Network (RSV-NET),2022-2023,5,02/04/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.2,29.5
Entire Network (RSV-NET),2022-2023,6,02/11/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.2,29.7
Entire Network (RSV-NET),2022-2023,7,02/18/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.2,29.9
Entire Network (RSV-NET),2022-2023,8,02/25/2023 12:00:00 AM,----5-11 years,Overall,Overall,0,29.9
Entire Network (RSV-NET),2022-2023,9,03/04/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.2,30.1
Entire Network (RSV-NET),2022-2023,10,03/11/2023 12:00:00 AM,----5-11 years,Overall,Overall,0,30.1
Entire Network (RSV-NET),2022-2023,11,03/18/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.1,30.2
Entire Network (RSV-NET),2022-2023,12,03/25/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.1,30.3
Entire Network (RSV-NET),2022-2023,13,04/01/2023 12:00:00 AM,----5-11 years,Overall,Overall,0,30.3
Entire Network (RSV-NET),2022-2023,14,04/08/2023 12:00:00 AM,----5-11 years,Overall,Overall,0,30.3
Entire Network (RSV-NET),2022-2023,15,04/15/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.1,30.4
Entire Network (RSV-NET),2022-2023,16,04/22/2023 12:00:00 AM,----5-11 years,Overall,Overall,0,30.4
Entire Network (RSV-NET),2022-2023,17,04/29/2023 12:00:00 AM,----5-11 years,Overall,Overall,0,30.4
Entire Network (RSV-NET),2022-2023,18,05/06/2023 12:00:00 AM,----5-11 years,Overall,Overall,0,30.4
Entire Network (RSV-NET),2022-2023,19,05/13/2023 12:00:00 AM,----5-11 years,Overall,Overall,0,30.5
